TDP_W,V_air_ms,k_tim_WmK,R_total_CW,T_junction_C
30.0,13.473684210526317,2.736842105263158,0.28212681190911537,33.46380435727346
30.0,13.473684210526317,3.3157894736842106,0.2794263965102873,33.382791895308614
30.0,13.473684210526317,3.8947368421052633,0.2775288073111108,33.325864219333326
30.0,13.473684210526317,4.473684210526316,0.2761223588458388,33.28367076537516
30.0,13.473684210526317,5.052631578947368,0.27503822148719165,33.25114664461575
30.0,13.473684210526317,5.631578947368421,0.2741769908751822,33.22530972625547
30.0,13.473684210526317,6.210526315789474,0.273476328682361,33.20428986047083
30.0,13.473684210526317,6.7894736842105265,0.27289515926661,33.1868547779983
30.0,13.473684210526317,7.368421052631579,0.2724053164733342,33.17215949420003
30.0,13.473684210526317,7.947368421052632,0.27198684150424435,33.15960524512733
30.0,13.473684210526317,8.526315789473685,0.27162519646922834,33.14875589407685
30.0,13.473684210526317,9.105263157894736,0.2713095409762375,33.13928622928712
30.0,13.473684210526317,9.68421052631579,0.2710316269008869,33.130948807026606
30.0,13.473684210526317,10.263157894736842,0.2707850672340374,33.123552017021126
30.0,13.473684210526317,10.842105263157896,0.2705648391820941,33.116945175462824
30.0,13.473684210526317,11.421052631578949,0.2703669383980898,33.11100815194269
30.0,13.473684210526317,12.0,0.2701881333037701,33.105643999113106
30.0,14.23684210526316,1.0,0.3077757937462625,34.23327381238788
30.0,14.23684210526316,1.5789473684210527,0.2922555115593137,33.76766534677941
30.0,14.23684210526316,2.1578947368421053,0.2850631856678008,33.55189557003402
30.0,14.23684210526316,2.736842105263158,0.28091376688423564,33.42741300652707
30.0,14.23684210526316,3.3157894736842106,0.2782133514854076,33.34640054456223
30.0,14.23684210526316,3.8947368421052633,0.27631576228623106,33.289472868586934
30.0,14.23684210526316,4.473684210526316,0.27490931382095907,33.24727941462877
30.0,14.23684210526316,5.052631578947368,0.2738251764623119,33.21475529386936
30.0,14.23684210526316,5.631578947368421,0.2729639458503025,33.188918375509076
30.0,14.23684210526316,6.210526315789474,0.27226328365748126,33.16789850972444
30.0,14.23684210526316,6.7894736842105265,0.27168211424173033,33.15046342725191
30.0,14.23684210526316,7.368421052631579,0.27119227144845454,33.13576814345363
30.0,14.23684210526316,7.947368421052632,0.2707737964793646,33.12321389438094
30.0,14.23684210526316,8.526315789473685,0.2704121514443486,33.11236454333046
30.0,14.23684210526316,9.105263157894736,0.2700964959513578,33.10289487854074
30.0,14.23684210526316,9.68421052631579,0.26981858187600716,33.094557456280214
